res_code,prescribing_text_id,pt_position,schedule_code
"17004_17045_R","33720","13","4535"
"17005_17005_R","8050","1","4535"
"17005_17005_R","8057","2","4535"
"17005_17005_R","22219","3","4535"
"17005_17005_R","24295","4","4535"
"17005_17005_R","34014","5","4535"
"17005_17005_R","8052","6","4535"
"17005_17005_R","8116","7","4535"
"17005_17005_R","34015","8","4535"
"17005_17005_R","31212","9","4535"
"17005_17005_R","27847","10","4535"
"17005_17005_R","31192","11","4535"
"17005_17005_R","33720","12","4535"
"17006_17016_R","27327","1","4535"
"17006_17016_R","33776","2","4535"
"17006_17016_R","32252","3","4535"
"17006_17016_R","13945","4","4535"
"17006_17016_R","33780","5","4535"
"17006_17016_R","32181","6","4535"
"17006_17016_R","18414","7","4535"
"17006_17016_R","19637","8","4535"
"17006_17016_R","33782","9","4535"
"17006_17016_R","32257","10","4535"
"17006_17016_R","19633","11","4535"
"17006_17016_R","19639","12","4535"
"17006_17016_R","33783","13","4535"
"17006_17016_R","33784","14","4535"
"17006_17016_R","32530","15","4535"
"17006_17016_R","33785","16","4535"
"17006_17016_R","14169","17","4535"
"17007_17073_R","27327","1","4535"
"17007_17073_R","33800","2","4535"
"17007_17073_R","33803","3","4535"
"17007_17073_R","32257","4","4535"
"17008_17009_R","27327","1","4535"
"17008_17009_R","33808","2","4535"
"17008_17009_R","22694","3","4535"
"17008_17009_R","21408","4","4535"
"17008_17009_R","32257","5","4535"
"17008_17009_R","19633","6","4535"
"17008_17009_R","33809","7","4535"
"17008_17009_R","33810","8","4535"
"17008_17009_R","32530","9","4535"
"17008_17009_R","33811","10","4535"
"17011_17102_R","11873","1","4535"
"17011_17102_R","33808","2","4535"
"17011_17102_R","22694","3","4535"
"17011_17102_R","21408","4","4535"
"17011_17102_R","32257","5","4535"
"17011_17102_R","33809","6","4535"
"17011_17102_R","33841","7","4535"
"17011_17102_R","32261","8","4535"
"17014_17086_R","11873","1","4535"
"17014_17086_R","33808","2","4535"
"17014_17086_R","22694","3","4535"
"17014_17086_R","21408","4","4535"
"17014_17086_R","32257","5","4535"
"17014_17086_R","33809","6","4535"
"17014_17086_R","33841","7","4535"
"17014_17086_R","32261","8","4535"
"17015_17076_R","22151","1","4535"
"17015_17076_R","27060","2","4535"
"17015_17076_R","27057","3","4535"
"17015_17076_R","22154","4","4535"
"17015_17076_R","26922","5","4535"
"17015_17076_R","26924","6","4535"
"17015_17076_R","13580","7","4535"
"17015_17076_R","30141","8","4535"
"17015_17076_R","28253","9","4535"
"17017_17017_R","33322","1","4535"
"17017_17017_R","33324","2","4535"
"17017_17017_R","33326","3","4535"
"17017_17017_R","33329","4","4535"
"17017_17017_R","33330","5","4535"
"17017_17017_R","33331","6","4535"
"17017_17017_R","32530","7","4535"
"17017_17017_R","28584","8","4535"
"17018_17018_R","33322","1","4535"
"17018_17018_R","11365","2","4535"
"17018_17018_R","33334","3","4535"
"17018_17018_R","33326","4","4535"
"17018_17018_R","33329","5","4535"
"17018_17018_R","33335","6","4535"
"17018_17018_R","33336","7","4535"
"17020_17052_R","24533","1","4535"
"17020_17052_R","17571","2","4535"
"17020_17052_R","34080","3","4535"
"17020_17052_R","27771","4","4535"
"17020_17052_R","33972","5","4535"
"17020_17052_R","33973","6","4535"
"17020_17052_R","28500","7","4535"
"17021_17022_R","8357","1","4535"
"17021_17022_R","12934","2","4535"
"17021_17022_R","8316","3","4535"
"17021_17022_R","27771","4","4535"
"17021_17022_R","15394","5","4535"
"17021_17022_R","8319","6","4535"
"17021_17022_R","8392","7","4535"
"17021_17022_R","15388","8","4535"
"17021_17022_R","8431","9","4535"
"17021_17022_R","8409","10","4535"
"17021_17022_R","13007","11","4535"
"17021_17022_R","8312","12","4535"
"17023_17055_R","33430","1","4535"
"17023_17055_R","33436","2","4535"
"17023_17055_R","33432","3","4535"
"17023_17055_R","34076","4","4535"
"17023_17055_R","31452","5","4535"
"17023_17055_R","33444","6","4535"
"17023_17055_R","33445","7","4535"
"17023_17055_R","33446","8","4535"
"17023_17055_R","22933","9","4535"
"17024_17058_R","18881","1","4535"
"17024_17058_R","20565","2","4535"
"17024_17058_R","23598","3","4535"
"17024_17058_R","23945","4","4535"
"17024_17058_R","23309","5","4535"
"17024_17058_R","8052","6","4535"
"17024_17058_R","27829","7","4535"
"17024_17058_R","20540","8","4535"
"17024_17058_R","32095","9","4535"
"17024_17058_R","23934","10","4535"
"17024_17058_R","32629","11","4535"
"17024_17058_R","34103","12","4535"
"17024_17058_R","32108","13","4535"
"17027_17057_R","18881","1","4535"
"17027_17057_R","22219","2","4535"
"17027_17057_R","32627","3","4535"
"17027_17057_R","23309","4","4535"
"17027_17057_R","8052","5","4535"
"17027_17057_R","27829","6","4535"
"17027_17057_R","20540","7","4535"
"17027_17057_R","32628","8","4535"
"17027_17057_R","32095","9","4535"
"17027_17057_R","23934","10","4535"
"17027_17057_R","32629","11","4535"
"17027_17057_R","34103","12","4535"
"17027_17057_R","32108","13","4535"
"17035_17068_R","8050","1","4535"
"17035_17068_R","8052","2","4535"
"17035_17068_R","27876","3","4535"
"17035_17068_R","27880","4","4535"
"17035_17068_R","27877","5","4535"
"17035_17068_R","8057","6","4535"
"17035_17068_R","13941","7","4535"
"17035_17068_R","8116","8","4535"
"17035_17068_R","31193","9","4535"
"17035_17068_R","34015","10","4535"
"17035_17068_R","33720","11","4535"
"17036_17069_R","8050","1","4535"
"17036_17069_R","8052","2","4535"
"17036_17069_R","22219","3","4535"
"17036_17069_R","24295","4","4535"
"17036_17069_R","27849","5","4535"
"17036_17069_R","8057","6","4535"
"17036_17069_R","27874","7","4535"
"17036_17069_R","8116","8","4535"
"17036_17069_R","27891","9","4535"
"17036_17069_R","31192","10","4535"
"17037_17093_R","8050","1","4535"
"17037_17093_R","8052","2","4535"
"17037_17093_R","23622","3","4535"
"17037_17093_R","8057","4","4535"
"17037_17093_R","27900","5","4535"
"17037_17093_R","8102","6","4535"
"17037_17093_R","10456","7","4535"
"17037_17093_R","34015","8","4535"
"17037_17093_R","23226","9","4535"
"17037_17093_R","31251","10","4535"
"17038_17067_R","8050","1","4535"
"17038_17067_R","8052","2","4535"
"17038_17067_R","22219","3","4535"
"17038_17067_R","24295","4","4535"
"17038_17067_R","27849","5","4535"
"17038_17067_R","8057","6","4535"
"17038_17067_R","13941","7","4535"
"17038_17067_R","8116","8","4535"
"17038_17067_R","34015","9","4535"
"17038_17067_R","31212","10","4535"
"17038_17067_R","27847","11","4535"
"17038_17067_R","31192","12","4535"
"17038_17067_R","33720","13","4535"
"17040_17039_R","8050","1","4535"
"17040_17039_R","8052","2","4535"
"17040_17039_R","22219","3","4535"
"17040_17039_R","24295","4","4535"
"17040_17039_R","27849","5","4535"
"17040_17039_R","8057","6","4535"
"17040_17039_R","13941","7","4535"
"17040_17039_R","8116","8","4535"
"17040_17039_R","34015","9","4535"
"17040_17039_R","31212","10","4535"
"17040_17039_R","34058","11","4535"
"17040_17039_R","31192","12","4535"
"17040_17039_R","33720","13","4535"
"17041_17002_R","8050","1","4535"
"17041_17002_R","23622","2","4535"
"17041_17002_R","8057","3","4535"
"17041_17002_R","11189","4","4535"
"17041_17002_R","27900","5","4535"
"17041_17002_R","21408","6","4535"
"17041_17002_R","8052","7","4535"
"17041_17002_R","34060","8","4535"
"17041_17002_R","24057","9","4535"
"17041_17002_R","23934","10","4535"
"17041_17002_R","34020","11","4535"
"17042_17042_R","8050","1","4535"
"17042_17042_R","8057","2","4535"
"17042_17042_R","34017","3","4535"
"17042_17042_R","8052","4","4535"
"17042_17042_R","27895","5","4535"
"17042_17042_R","28500","6","4535"
"17043_17043_R","8050","1","4535"
"17043_17043_R","16694","2","4535"
"17043_17043_R","23582","3","4535"
"17043_17043_R","8057","4","4535"
"17043_17043_R","27889","5","4535"
"17043_17043_R","34014","6","4535"
"17043_17043_R","8052","7","4535"
"17043_17043_R","8116","8","4535"
"17043_17043_R","8079","9","4535"
"17043_17043_R","8080","10","4535"
"17043_17043_R","27266","11","4535"
"17043_17043_R","34015","12","4535"
"17043_17043_R","31191","13","4535"
"17043_17043_R","33720","14","4535"
"17044_17044_R","8050","1","4535"
"17044_17044_R","8129","2","4535"
"17044_17044_R","23582","3","4535"
"17044_17044_R","8057","4","4535"
"17044_17044_R","27889","5","4535"
"17044_17044_R","34014","6","4535"
"17044_17044_R","8052","7","4535"
"17044_17044_R","8116","8","4535"
"17044_17044_R","8079","9","4535"
"17044_17044_R","8080","10","4535"
"17044_17044_R","27266","11","4535"
"17044_17044_R","34015","12","4535"
"17044_17044_R","31194","13","4535"
"17044_17044_R","33720","14","4535"
"17046_17046_R","8050","1","4535"
"17046_17046_R","27876","2","4535"
"17046_17046_R","27880","3","4535"
"17046_17046_R","27877","4","4535"
"17046_17046_R","8057","5","4535"
"17046_17046_R","34014","6","4535"
"17046_17046_R","8052","7","4535"
"17046_17046_R","8116","8","4535"
"17046_17046_R","31193","9","4535"
"17046_17046_R","34015","10","4535"
"17046_17046_R","33720","11","4535"
"17048_17075_R","11873","1","4535"
"17048_17075_R","33776","2","4535"
"17048_17075_R","32252","3","4535"
"17048_17075_R","13945","4","4535"
"17048_17075_R","32255","5","4535"
"17048_17075_R","32242","6","4535"
"17048_17075_R","32181","7","4535"
"17048_17075_R","13941","8","4535"
"17048_17075_R","19633","9","4535"
"17048_17075_R","33782","10","4535"
"17048_17075_R","32257","11","4535"
"17048_17075_R","19637","12","4535"
"17048_17075_R","19639","13","4535"
"17048_17075_R","33829","14","4535"
"17048_17075_R","32530","15","4535"
"17048_17075_R","32259","16","4535"
"17050_17072_R","27327","1","4535"
"17050_17072_R","33790","2","4535"
"17050_17072_R","18414","3","4535"
"17050_17072_R","19637","4","4535"
"17050_17072_R","33792","5","4535"
"17050_17072_R","23018","6","4535"
"17050_17072_R","33782","7","4535"
"17050_17072_R","32257","8","4535"
"17050_17072_R","19633","9","4535"
"17050_17072_R","33793","10","4535"
"17050_17072_R","32530","11","4535"
"17050_17072_R","33794","12","4535"
"17051_17019_R","24533","1","4535"
"17051_17019_R","22601","2","4535"
"17051_17019_R","34080","3","4535"
"17051_17019_R","27771","4","4535"
"17051_17019_R","28500","5","4535"
"17053_17053_R","24533","1","4535"
"17053_17053_R","33969","2","4535"
"17053_17053_R","14393","3","4535"
"17053_17053_R","27771","4","4535"
"17053_17053_R","33970","5","4535"
"17053_17053_R","33971","6","4535"
"17053_17053_R","32529","7","4535"
"17053_17053_R","28755","8","4535"
"17054_17054_R","24533","1","4535"
"17054_17054_R","17571","2","4535"
"17054_17054_R","21408","3","4535"
"17054_17054_R","27771","4","4535"
"17054_17054_R","22235","5","4535"
"17054_17054_R","28500","6","4535"
"17056_16977_R","18881","1","4535"
"17056_16977_R","20565","2","4535"
"17056_16977_R","20532","3","4535"
"17056_16977_R","23582","4","4535"
"17056_16977_R","23309","5","4535"
"17056_16977_R","8052","6","4535"
"17056_16977_R","27829","7","4535"
"17056_16977_R","32090","8","4535"
"17056_16977_R","23934","9","4535"
"17056_16977_R","32620","10","4535"
"17056_16977_R","32108","11","4535"
"17056_16977_R","34103","12","4535"
"17056_16977_R","32621","13","4535"
"17059_17025_R","18881","1","4535"
"17059_17025_R","20565","2","4535"
"17059_17025_R","20532","3","4535"
"17059_17025_R","23582","4","4535"
"17059_17025_R","23309","5","4535"
"17059_17025_R","8052","6","4535"
"17059_17025_R","27829","7","4535"
"17059_17025_R","32090","8","4535"
"17059_17025_R","23934","9","4535"
"17059_17025_R","32620","10","4535"
"17059_17025_R","34103","11","4535"
"17059_17025_R","32621","12","4535"
"17065_17065_R","8050","1","4535"
"17065_17065_R","22601","2","4535"
"17065_17065_R","11189","3","4535"
"17065_17065_R","27900","4","4535"
"17065_17065_R","21292","5","4535"
"17065_17065_R","8052","6","4535"
"17065_17065_R","34060","7","4535"
"17065_17065_R","24057","8","4535"
"17065_17065_R","16804","9","4535"
"17065_17065_R","31202","10","4535"
"17066_17080_R","8050","1","4535"
"17066_17080_R","8052","2","4535"
"17066_17080_R","23622","3","4535"
"17066_17080_R","8057","4","4535"
"17066_17080_R","27900","5","4535"
"17066_17080_R","8102","6","4535"
"17066_17080_R","10456","7","4535"
"17066_17080_R","34015","8","4535"
"17066_17080_R","24057","9","4535"
"17066_17080_R","31251","10","4535"
"17066_17080_R","8108","11","4535"
"17074_17012_R","11873","1","4535"
"17074_17012_R","32257","2","4535"
"17074_17012_R","33837","3","4535"
"17074_17012_R","33840","4","4535"
"17078_17097_R","17141","1","4535"
"17078_17097_R","24785","2","4535"
"17078_17097_R","24787","3","4535"
"17078_17097_R","16993","4","4535"
"17078_17097_R","28500","5","4535"
"17081_17070_R","8050","1","4535"
"17081_17070_R","8052","2","4535"
"17081_17070_R","27870","3","4535"
"17081_17070_R","8057","4","4535"
"17081_17070_R","8059","5","4535"
"17081_17070_R","27889","6","4535"
"17081_17070_R","13941","7","4535"
"17081_17070_R","8116","8","4535"
"17081_17070_R","8079","9","4535"
"17081_17070_R","8080","10","4535"
"17081_17070_R","27266","11","4535"
"17081_17070_R","34015","12","4535"
"17081_17070_R","31191","13","4535"
"17081_17070_R","33720","14","4535"
"17082_17003_R","8050","1","4535"
"17082_17003_R","23622","2","4535"
"17082_17003_R","8057","3","4535"
"17082_17003_R","11189","4","4535"
"17082_17003_R","27900","5","4535"
"17082_17003_R","21408","6","4535"
"17082_17003_R","8052","7","4535"
"17082_17003_R","34060","8","4535"
"17082_17003_R","23226","9","4535"
"17082_17003_R","23934","10","4535"
"17082_17003_R","34021","11","4535"
"17083_17047_R","22151","1","4535"
"17083_17047_R","27053","2","4535"
"17083_17047_R","27055","3","4535"
"17083_17047_R","27057","4","4535"
"17083_17047_R","22154","5","4535"
"17083_17047_R","26922","6","4535"
"17083_17047_R","26924","7","4535"
"17083_17047_R","13580","8","4535"
"17083_17047_R","30141","9","4535"
"17083_17047_R","28252","10","4535"
"17083_17047_R","27024","11","4535"
"17084_17084_R","11873","1","4535"
"17084_17084_R","33808","2","4535"
"17084_17084_R","22694","3","4535"
"17084_17084_R","21408","4","4535"
"17084_17084_R","32257","5","4535"
"17084_17084_R","33809","6","4535"
"17084_17084_R","33841","7","4535"
"17084_17084_R","32261","8","4535"
"17087_17028_R","18881","1","4535"
"17087_17028_R","20565","2","4535"
"17087_17028_R","23598","3","4535"
"17087_17028_R","23945","4","4535"
"17087_17028_R","23309","5","4535"
"17087_17028_R","8052","6","4535"
"17087_17028_R","27829","7","4535"
"17087_17028_R","20540","8","4535"
"17087_17028_R","32095","9","4535"
"17087_17028_R","23934","10","4535"
"17087_17028_R","32629","11","4535"
"17087_17028_R","34103","12","4535"
"17092_17094_R","8050","1","4535"
"17092_17094_R","8052","2","4535"
"17092_17094_R","33922","3","4535"
"17092_17094_R","11189","4","4535"
"17092_17094_R","8057","5","4535"
"17092_17094_R","10456","6","4535"
"17092_17094_R","34015","7","4535"
"17092_17094_R","24057","8","4535"
"17092_17094_R","31251","9","4535"
"17092_17094_R","8108","10","4535"
"17095_17001_R","8050","1","4535"
"17095_17001_R","8052","2","4535"
"17095_17001_R","22219","3","4535"
"17095_17001_R","24295","4","4535"
"17095_17001_R","27849","5","4535"
"17095_17001_R","8057","6","4535"
"17095_17001_R","27874","7","4535"
"17095_17001_R","8116","8","4535"
"17095_17001_R","27875","9","4535"
"17095_17001_R","31192","10","4535"
"17096_17096_R","11873","1","4535"
"17096_17096_R","33808","2","4535"
"17096_17096_R","22694","3","4535"
"17096_17096_R","21408","4","4535"
"17096_17096_R","32257","5","4535"
"17096_17096_R","33809","6","4535"
"17096_17096_R","33841","7","4535"
"17096_17096_R","32261","8","4535"
"17098_17071_R","8050","1","4535"
"17098_17071_R","8052","2","4535"
"17098_17071_R","27870","3","4535"
"17098_17071_R","8057","4","4535"
"17098_17071_R","8129","5","4535"
"17098_17071_R","27889","6","4535"
"17098_17071_R","13941","7","4535"
"17098_17071_R","8116","8","4535"
"17098_17071_R","8079","9","4535"
"17098_17071_R","8080","10","4535"
"17098_17071_R","27266","11","4535"
"17098_17071_R","34015","12","4535"
"17098_17071_R","31194","13","4535"
"17098_17071_R","33720","14","4535"
"17100_17000_R","8050","1","4535"
"17100_17000_R","8052","2","4535"
"17100_17000_R","33918","3","4535"
"17100_17000_R","11189","4","4535"
"17100_17000_R","8057","5","4535"
"17100_17000_R","10456","6","4535"
"17100_17000_R","34015","7","4535"
"17100_17000_R","23226","8","4535"
"17100_17000_R","31251","9","4535"
"17101_17085_R","11873","1","4535"
"17101_17085_R","33808","2","4535"
"17101_17085_R","22694","3","4535"
"17101_17085_R","21408","4","4535"
"17101_17085_R","32257","5","4535"
"17101_17085_R","33809","6","4535"
"17101_17085_R","33841","7","4535"
"17101_17085_R","32261","8","4535"
"17103_17104_R","11290","1","4535"
"17103_17104_R","14974","2","4535"
"17103_17104_R","23622","3","4535"
"17103_17104_R","34079","4","4535"
"17103_17104_R","21408","5","4535"
"17103_17104_R","16993","6","4535"
"17103_17104_R","14963","7","4535"
"17103_17104_R","34070","8","4535"
"17103_17104_R","34234","9","4535"
"17103_17104_R","26394","10","4535"
"17103_17104_R","23934","11","4535"
"17103_17104_R","24763","12","4535"
"17103_17104_R","34063","13","4535"
"17105_17106_R","11290","1","4535"
"17105_17106_R","23588","2","4535"
"17105_17106_R","24868","3","4535"
"17105_17106_R","14952","4","4535"
"17105_17106_R","34072","5","4535"
"17105_17106_R","10405","6","4535"
"17105_17106_R","16993","7","4535"
"17105_17106_R","14963","8","4535"
"17105_17106_R","34070","9","4535"
"17105_17106_R","34071","10","4535"
"17105_17106_R","27280","11","4535"
"17105_17106_R","34212","12","4535"
"17105_17106_R","23934","13","4535"
"17107_17116_R","17141","1","4535"
"17107_17116_R","23588","2","4535"
"17107_17116_R","23945","3","4535"
"17107_17116_R","22441","4","4535"
"17107_17116_R","34088","5","4535"
"17107_17116_R","24774","6","4535"
"17107_17116_R","16993","7","4535"
"17107_17116_R","14963","8","4535"
"17107_17116_R","34070","9","4535"
"17107_17116_R","34071","10","4535"
"17107_17116_R","15012","11","4535"
